"","BFISH","MISSION_ID","DROP_CD","VIDEO_FRAME","TIME_FROM_TOUCHDOWN_MIN","SPECIES_CD","SCIENTIFIC_NAME","COMMON_NAME","MAXN","DATA_TYPE","SEQUENCE_NR","CREATE_DTM","CREATED_BY","LAST_MOD_DTM","LAST_MOD_BY"
"986","BFISH_2017_F","SE1707","20171114_234011",5383,2.7028,"ACXA","Acanthurus xanthopterus","Yellowfin surgeonfish",NA,"non-target","00000513",NA,NA,NA,NA
"987","BFISH_2017_F","SE1707","20171114_234011",9787,8.8194,"AENA","Aetobatus narinari","Spotted eagle ray",NA,"non-target","00000514",NA,NA,NA,NA
"988","BFISH_2017_F","SE1707","20171114_234802",2790,0.2556,"CAPL","Carcharhinus plumbeus","Sandbar shark",NA,"non-target","00000515",NA,NA,NA,NA
"989","BFISH_2017_F","SE1707","20171114_234802",3092,0.675,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000516",NA,NA,NA,NA
"990","BFISH_2017_F","SE1707","20171114_234802",3936,1.8472,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000517",NA,NA,NA,NA
"991","BFISH_2017_F","SE1707","20171114_234802",6002,4.7167,"CASP","Carcharhinus sp.","Shark sp.",NA,"non-target","00000518",NA,NA,2019-08-16 16:01:10,"BFISH"
"992","BFISH_2017_F","SE1707","20171115_002326",3992,0.4875,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000519",NA,NA,NA,NA
"993","BFISH_2017_F","SE1707","20171115_002326",5127,2.0639,"TRIG","Balistidae","Triggerfish sp.",NA,"non-target","00000520",NA,NA,NA,NA
"994","BFISH_2017_F","SE1707","20171115_003654",2868,0.8903,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000521",NA,NA,NA,NA
"995","BFISH_2017_F","SE1707","20171115_003654",5784,4.9403,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000522",NA,NA,NA,NA
"996","BFISH_2017_F","SE1707","20171115_003654",12461,14.2139,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000523",NA,NA,NA,NA
"997","BFISH_2017_F","SE1707","20171115_012250",10914,11.8889,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000524",NA,NA,NA,NA
"998","BFISH_2017_F","SE1707","20171115_012801",12840,15,"NONE","NONE","NONE",NA,NA,"00000525",NA,NA,NA,NA
"999","BFISH_2017_F","SE1707","20171115_015813",14604,15,"NONE","NONE","NONE",NA,NA,"00000526",NA,NA,NA,NA
"1000","BFISH_2017_F","SE1707","20171115_020612",4961,4.6306,"SPBA","Sphyraena barracuda","Great barracuda",NA,"non-target","00000527",NA,NA,NA,NA
"1001","BFISH_2017_F","SE1707","20171115_020612",12134,14.593,"DEMA","Decapterus macarellus","Mackerel scad",NA,"non-target","00000528",NA,NA,NA,NA
"1002","BFISH_2017_F","SE1707","20171115_023525",13819,15,"NONE","NONE","NONE",NA,NA,"00000529",NA,NA,NA,NA
"1003","BFISH_2017_F","SE1707","20171115_024406",2178,0.6542,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000530",NA,NA,NA,NA
"1004","BFISH_2017_F","SE1707","20171115_024406",2269,0.7806,"JACK","Carangid sp.","Jack sp.",NA,"non-target","00000531",NA,NA,NA,NA
"1005","BFISH_2017_F","SE1707","20171115_024406",3207,2.0833,"DESP","Decapterus sp.","Mackerel scad sp.",NA,"non-target","00000532",NA,NA,NA,NA
"1006","BFISH_2017_F","SE1707","20171115_024406",6787,7.0556,"DASY","Dasyatidae sp.","Stingray sp.",NA,"non-target","00000533",NA,NA,NA,NA
"1007","BFISH_2017_F","SE1707","20171115_024406",10004,11.5236,"CASP","Carcharhinus sp.","Shark sp.",NA,"non-target","00000534",NA,NA,2019-08-16 16:01:10,"BFISH"
"1008","BFISH_2017_F","SE1707","20171117_175308",13481,15,"NONE","NONE","NONE",NA,NA,"00000535",NA,NA,NA,NA
"1009","BFISH_2017_F","SE1707","20171117_180242",7897,7.5736,"SPPA","Sphoeroides pachygaster","Blunthead puffer",NA,"non-target","00000536",NA,NA,NA,NA
"1010","BFISH_2017_F","SE1707","20171117_180242",11605,12.7236,"MUPF","Mulloidichthys pfluegeri","Orange goatfish",NA,"non-target","00000537",NA,NA,NA,NA
"1011","BFISH_2017_F","SE1707","20171117_180242",12834,14.4305,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000538",NA,NA,NA,NA
"1012","BFISH_2017_F","SE1707","20171117_184524",7990,4.1208,"JACK","Carangid sp.","Jack sp.",NA,"non-target","00000539",NA,NA,NA,NA
"1013","BFISH_2017_F","SE1707","20171117_184524",14138,12.6597,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000540",NA,NA,NA,NA
"1014","BFISH_2017_F","SE1707","20171117_185513",15013,15,"NONE","NONE","NONE",NA,NA,"00000541",NA,NA,NA,NA
"1015","BFISH_2017_F","SE1707","20171117_194217",5033,1.0611,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000542",NA,NA,NA,NA
"1016","BFISH_2017_F","SE1707","20171117_194217",11613,10.2,"CASP","Carcharhinus sp.","Shark sp.",NA,"non-target","00000543",NA,NA,2019-08-16 16:01:11,"BFISH"
"1017","BFISH_2017_F","SE1707","20171117_195244",6320,4.8056,"DASY","Dasyatidae sp.","Stingray sp.",NA,"non-target","00000544",NA,NA,NA,NA
"1018","BFISH_2017_F","SE1707","20171117_195244",6507,5.0653,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000545",NA,NA,NA,NA
"1019","BFISH_2017_F","SE1707","20171117_195244",7550,6.5139,"DASY","Dasyatidae sp.","Stingray sp.",NA,"non-target","00000546",NA,NA,NA,NA
"1020","BFISH_2017_F","SE1707","20171117_195244",7676,6.6889,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000547",NA,NA,NA,NA
"1021","BFISH_2017_F","SE1707","20171117_195244",9639,9.4153,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000548",NA,NA,NA,NA
"1022","BFISH_2017_F","SE1707","20171117_203429",12956,11.2958,"PRFI","Pristipomoides filamentosus","Opakapaka",1,"MaxN","00000549",NA,NA,NA,NA
"1023","BFISH_2017_F","SE1707","20171117_204515",4200,0.3444,"PRFI","Pristipomoides filamentosus","Opakapaka",17,"MaxN","00000550",NA,NA,NA,NA
"1024","BFISH_2017_F","SE1707","20171117_213615",11569,8.8208,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000551",NA,NA,NA,NA
"1025","BFISH_2017_F","SE1707","20171117_214716",12713,8.8292,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000552",NA,NA,NA,NA
"1026","BFISH_2017_F","SE1707","20171117_223928",4058,0.25,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000553",NA,NA,NA,NA
"1027","BFISH_2017_F","SE1707","20171117_223928",4967,1.5125,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000554",NA,NA,NA,NA
"1028","BFISH_2017_F","SE1707","20171117_223928",8800,6.8361,"CHST","Chromis struhsakeri","Struhsaker's chromis",NA,"non-target","00000555",NA,NA,NA,NA
"1029","BFISH_2017_F","SE1707","20171117_223928",11616,10.7472,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000556",NA,NA,NA,NA
"1030","BFISH_2017_F","SE1707","20171117_223928",12360,11.7806,"DASY","Dasyatidae sp.","Stingray sp.",NA,"non-target","00000557",NA,NA,NA,NA
"1031","BFISH_2017_F","SE1707","20171117_225625",7956,2.5625,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000558",NA,NA,NA,NA
"1032","BFISH_2017_F","SE1707","20171117_225625",15569,13.1361,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000559",NA,NA,NA,NA
"1033","BFISH_2017_F","SE1707","20171117_235355",11292,9.6139,"BOAL","Bodianus albotaeniatus","Hawaiian hogfish",NA,"non-target","00000560",NA,NA,NA,NA
"1034","BFISH_2017_F","SE1707","20171117_235355",13191,12.2514,"BOAL","Bodianus albotaeniatus","Hawaiian hogfish",NA,"non-target","00000561",NA,NA,NA,NA
"1035","BFISH_2017_F","SE1707","20171117_235355",15117,14.9264,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000562",NA,NA,NA,NA
"1036","BFISH_2017_F","SE1707","20171118_000318",6290,0.9569,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000563",NA,NA,NA,NA
"1037","BFISH_2017_F","SE1707","20171118_000318",10992,7.4875,"BOAL","Bodianus albotaeniatus","Hawaiian hogfish",NA,"non-target","00000564",NA,NA,NA,NA
"1038","BFISH_2017_F","SE1707","20171118_000318",11135,7.6861,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000565",NA,NA,NA,NA
"1039","BFISH_2017_F","SE1707","20171118_005000",14414,15,"NONE","NONE","NONE",NA,NA,"00000566",NA,NA,NA,NA
"1040","BFISH_2017_F","SE1707","20171118_011541",14973,15,"NONE","NONE","NONE",NA,NA,"00000567",NA,NA,NA,NA
"1041","BFISH_2017_F","SE1707","20171118_020311",6479,6.6208,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000568",NA,NA,NA,NA
"1042","BFISH_2017_F","SE1707","20171118_020311",10699,12.4819,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000569",NA,NA,NA,NA
"1043","BFISH_2017_F","SE1707","20171118_020815",10794,7.9778,"SESP","Seriola sp.","Amberjack sp.",NA,"non-target","00000570",NA,NA,NA,NA
"1044","BFISH_2017_F","SE1707","20171118_020815",11723,9.2681,"DASY","Dasyatidae sp.","Stingray sp.",NA,"non-target","00000571",NA,NA,NA,NA
"1045","BFISH_2017_F","SE1707","20171118_024021",9284,6.9889,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000572",NA,NA,NA,NA
"1046","BFISH_2017_F","SE1707","20171118_024751",3101,0.3694,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000573",NA,NA,NA,NA
"1047","BFISH_2017_F","SE1707","20171118_024751",12100,12.8681,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000574",NA,NA,NA,NA
"1048","BFISH_2018_F","SE1806","20180920_202529",7634,1.0222,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000001",NA,NA,NA,NA
"1049","BFISH_2018_F","SE1806","20180920_202529",10518,5.0278,"BOAL","Bodianus albotaeniatus","Hawaiian hogfish",NA,"non-target","00000002",NA,NA,NA,NA
"1050","BFISH_2018_F","SE1806","20180920_202529",17085,14.1486,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000003",NA,NA,NA,NA
"1051","BFISH_2018_F","SE1806","20180920_204036",17272,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000004",NA,NA,NA,NA
"1052","BFISH_2018_F","SE1806","20180920_214835",16602,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000005",NA,NA,NA,NA
"1053","BFISH_2018_F","SE1806","20180920_215906",15452,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000006",NA,NA,NA,NA
"1054","BFISH_2018_F","SE1806","20181019_183607",3896,1.27,"FISH","Teleost","Bony fish sp.",NA,"non-target","00000007",NA,NA,NA,NA
"1055","BFISH_2018_F","SE1806","20181019_183607",4406,2.97,"LUKA","Lutjanus kasmira","Bluestripe snapper",NA,"non-target","00000008",NA,NA,NA,NA
"1056","BFISH_2018_F","SE1806","20181019_183607",4992,4.9233,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000009",NA,NA,NA,NA
"1057","BFISH_2018_F","SE1806","20181019_183607",5284,5.8967,"FISH","Teleost","Bony fish sp.",NA,"non-target, rainbow runner?","00000010",NA,NA,NA,NA
"1058","BFISH_2018_F","SE1806","20181019_183607",6162,8.8233,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000011",NA,NA,NA,NA
"1059","BFISH_2018_F","SE1806","20181019_183607",6288,9.2433,"HEDI","Heniochus diphreutus","False moorish idol",NA,"non-target","00000012",NA,NA,NA,NA
"1060","BFISH_2018_F","SE1806","20181019_183607",6745,10.7667,"BOAL","Bodianus albotaeniatus","Hawaiian hogfish",NA,"non-target","00000013",NA,NA,NA,NA
"1061","BFISH_2018_F","SE1806","20181019_183607",7991,14.92,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000014",NA,NA,NA,NA
"1062","BFISH_2018_F","SE1806","20181019_184418",5839,0.7431,"FISH","Teleost","Bony fish sp.",NA,"non-target","00000015",NA,NA,NA,NA
"1063","BFISH_2018_F","SE1806","20181019_184418",6921,2.2458,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000016",NA,NA,NA,NA
"1064","BFISH_2018_F","SE1806","20181019_184418",8007,3.7542,"PRFI","Pristipomoides filamentosus","Opakapaka",3,"MaxN","00000017",NA,NA,NA,NA
"1065","BFISH_2018_F","SE1806","20181019_184418",13004,10.6944,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000018",NA,NA,NA,NA
"1066","BFISH_2018_F","SE1806","20181019_185659",5559,0.3889,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000019",NA,NA,NA,NA
"1067","BFISH_2018_F","SE1806","20181019_185659",6562,1.7819,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000020",NA,NA,NA,NA
"1068","BFISH_2018_F","SE1806","20181019_185659",7962,3.7264,"MUPF","Mulloidichthys pfluegeri","Orange goatfish",NA,"non-target","00000021",NA,NA,NA,NA
"1069","BFISH_2018_F","SE1806","20181019_185659",8364,4.2847,"NABR","Naso brevirostris","Spotted unicornfish",NA,"non-target","00000022",NA,NA,NA,NA
"1070","BFISH_2018_F","SE1806","20181019_185659",13985,12.0917,"SUFR","Sufflamen fraenatum","Bridled Triggerfish",NA,"non-target","00000023",NA,NA,NA,NA
"1071","BFISH_2018_F","SE1806","20181019_185659",14018,12.1375,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000024",NA,NA,NA,NA
"1072","BFISH_2018_F","SE1806","20181019_185659",14899,13.3611,"BOAL","Bodianus albotaeniatus","Hawaiian hogfish",NA,"non-target","00000025",NA,NA,NA,NA
"1073","BFISH_2018_F","SE1806","20181019_191200",20761,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000026",NA,NA,NA,NA
"1074","BFISH_2018_F","SE1806","20181019_192015",6886,2.5764,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000027",NA,NA,NA,NA
"1075","BFISH_2018_F","SE1806","20181019_193822",17642,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000028",NA,NA,NA,NA
"1076","BFISH_2018_F","SE1806","20181019_205852",5570,2.5611,"SESP","Seriola sp.","Amberjack sp.",NA,"non-target","00000029",NA,NA,NA,NA
"1077","BFISH_2018_F","SE1806","20181019_205852",5574,2.5667,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000030",NA,NA,NA,NA
"1078","BFISH_2018_F","SE1806","20181019_205852",6417,3.7375,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000031",NA,NA,NA,NA
"1079","BFISH_2018_F","SE1806","20181019_212019",5345,NA,"DARK","too dark to annotate","dark",NA,"too dark to annotate","00000032",NA,NA,NA,NA
"1080","BFISH_2018_F","SE1806","20181019_213426",2474,2.2833,"SESP","Seriola sp.","Amberjack sp.",NA,"non-target","00000033",NA,NA,2020-05-14 11:04:31,"BFISH"
"1081","BFISH_2018_F","SE1806","20181019_213426",3657,6.2267,"PRFI","Pristipomoides filamentosus","Opakapaka",3,"MaxN","00000034",NA,NA,NA,NA
"1082","BFISH_2018_F","SE1806","20181019_213718",5178,2.8833,"FISH","Teleost","Bony fish sp.",NA,"non-target","00000035",NA,NA,NA,NA
"1083","BFISH_2018_F","SE1806","20181019_213718",6031,4.0681,"PRFI","Pristipomoides filamentosus","Opakapaka",4,"MaxN","00000036",NA,NA,NA,NA
"1084","BFISH_2018_F","SE1806","20181019_213718",7100,5.5528,"CAPL","Carcharhinus plumbeus","Sandbar shark",NA,"non-target","00000037",NA,NA,NA,NA
"1085","BFISH_2018_F","SE1806","20181019_213718",8221,7.1097,"SESP","Seriola sp.","Amberjack sp.",NA,"non-target","00000038",NA,NA,NA,NA
"1086","BFISH_2018_F","SE1806","20181019_220631",4303,1.1556,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000039",NA,NA,NA,NA
"1087","BFISH_2018_F","SE1806","20181019_220631",10032,9.1125,"BOAL","Bodianus albotaeniatus","Hawaiian hogfish",NA,"non-target","00000040",NA,NA,NA,NA
"1088","BFISH_2018_F","SE1806","20181019_220631",11223,10.7667,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000041",NA,NA,NA,NA
"1089","BFISH_2018_F","SE1806","20181019_222328",6660,5.2139,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000042",NA,NA,NA,NA
"1090","BFISH_2018_F","SE1806","20181019_222328",9649,9.3653,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000043",NA,NA,NA,NA
"1091","BFISH_2018_F","SE1806","20181019_222328",11257,11.5986,"PRSI","Pristipomoides sieboldii","Kalekale",6,"MaxN","00000044",NA,NA,NA,NA
"1092","BFISH_2018_F","SE1806","20181019_222328",13534,14.7611,"BOAL","Bodianus albotaeniatus","Hawaiian hogfish",NA,"non-target","00000045",NA,NA,NA,NA
"1093","BFISH_2018_F","SE1806","20181019_224456",6917,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000046",NA,NA,NA,NA
"1094","BFISH_2018_F","SE1806","20181019_225734",6150,NA,"DARK","too dark to annotate","dark",NA,"too dark to annotate","00000047",NA,NA,NA,NA
"1095","BFISH_2018_F","SE1806","20181019_230601",18205,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000048",NA,NA,NA,NA
"1096","BFISH_2018_F","SE1806","20181019_235443",10801,9.0847,"NONE","No Fish in Drop","NONE",NA,NA,"00000049",NA,NA,NA,NA
"1097","BFISH_2018_F","SE1806","20181020_002436",5755,0.625,"FISH","Teleost","Bony fish sp.",NA,"non-target","00000050",NA,NA,NA,NA
"1098","BFISH_2018_F","SE1806","20181020_002436",6926,2.2514,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000051",NA,NA,NA,NA
"1099","BFISH_2018_F","SE1806","20181020_002436",7750,3.3958,"PRFI","Pristipomoides filamentosus","Opakapaka",3,"MaxN","00000052",NA,NA,NA,NA
"1100","BFISH_2018_F","SE1806","20181020_002436",13003,10.6917,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000053",NA,NA,NA,NA
"1101","BFISH_2018_F","SE1806","20181020_004041",6521,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000054",NA,NA,NA,NA
"1102","BFISH_2018_F","SE1806","20181020_004803",15048,15,"NONE","No Fish in Drop","NONE",NA,NA,"00000055",NA,NA,NA,NA
"1103","BFISH_2017_F","SE1707","20171026_233238",7476,2.1111,"ETCO","Etelis coruscans","Onaga",2,"MaxN","00000205",NA,NA,NA,NA
"1104","BFISH_2017_F","SE1707","20171026_233238",12585,9.2069,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000206",NA,NA,NA,NA
"1105","BFISH_2017_F","SE1707","20171026_233238",5956,0,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000207",NA,NA,NA,NA
"1106","BFISH_2017_F","SE1707","20171026_233238",11046,7.0694,"DASY","Dasyatidae sp.","Stingray sp.",NA,"non-target","00000208",NA,NA,NA,NA
"1107","BFISH_2017_F","SE1707","20171026_233238",6456,0.6944,"PRSI","Pristipomoides sieboldii","Kalekale",16,"MaxN","00000209",NA,NA,NA,NA
"1108","BFISH_2017_F","SE1707","20171026_233339",15976,15,"NONE","NONE","NONE",NA,NA,"00000210",NA,NA,NA,NA
"1109","BFISH_2017_F","SE1707","20171026_234440",17745,13.6278,"PRSI","Pristipomoides sieboldii","Kalekale",11,"MaxN","00000211",NA,NA,NA,NA
"1110","BFISH_2017_F","SE1707","20171026_235350",4892,0.3764,"APRU","Aphareus rutilans","Lehi",14,"MaxN","00000212",NA,NA,NA,NA
"1111","BFISH_2017_F","SE1707","20171026_235350",5074,0.6292,"HYQU","Hyporthodus quernus","Hapuupuu",2,"MaxN","00000213",NA,NA,NA,NA
"1112","BFISH_2017_F","SE1707","20171026_235350",6143,2.1139,"PRFI","Pristipomoides filamentosus","Opakapaka",1,"MaxN","00000214",NA,NA,NA,NA
"1113","BFISH_2017_F","SE1707","20171026_235350",7402,3.8625,"PRSI","Pristipomoides sieboldii","Kalekale",50,"MaxN","00000215",NA,NA,NA,NA
"1114","BFISH_2017_F","SE1707","20171026_235621",16471,15,"NONE","NONE","NONE",NA,NA,"00000216",NA,NA,NA,NA
"1115","BFISH_2017_F","SE1707","20171026_235731",18754,8.7569,"ETCO","Etelis coruscans","Onaga",2,"MaxN","00000217",NA,NA,NA,NA
"1116","BFISH_2017_F","SE1707","20171026_235731",22352,13.7542,"PRSP","Pristipomoides sp.","Jobfish",10,"MaxN","00000218",NA,NA,NA,NA
"1117","BFISH_2017_F","SE1707","20171026_235731",21169,12.1111,"PRZO","Pristipomoides zonatus","Gindai",2,"MaxN","00000219",NA,NA,NA,NA
"1118","BFISH_2017_F","SE1707","20171027_180647",15044,15,"NONE","NONE","NONE",NA,NA,"00000220",NA,NA,NA,NA
"1119","BFISH_2017_F","SE1707","20171027_181814",12309,12.8417,"ELBI","Elagatis bipinnulata","Rainbow runner",NA,"non-target","00000221",NA,NA,NA,NA
"1120","BFISH_2017_F","SE1707","20171027_181934",17933,15,"NONE","NONE","NONE",NA,NA,"00000222",NA,NA,NA,NA
"1121","BFISH_2017_F","SE1707","20171027_183223",15046,13.0514,"DASY","Dasyatidae sp.","Stingray sp.",NA,"non-target","00000223",NA,NA,NA,NA
"1122","BFISH_2017_F","SE1707","20171027_185136",8283,4.5542,"PRSI","Pristipomoides sieboldii","Kalekale",10,"MaxN","00000224",NA,NA,NA,NA
"1123","BFISH_2017_F","SE1707","20171027_191041",14845,15,"NONE","NONE","NONE",NA,NA,"00000225",NA,NA,NA,NA
"1124","BFISH_2017_F","SE1707","20171027_191154",7598,4.0514,"SHAR","Carcharinid sp.","Requiem shark sp.",NA,"non-target","00000226",NA,NA,NA,NA
"1125","BFISH_2017_F","SE1707","20171027_191154",9112,6.1542,"SQSP","Squalus sp.","Green eye shark",NA,"non-target","00000227",NA,NA,NA,NA
"1126","BFISH_2017_F","SE1707","20171027_192207",14820,15,"NONE","NONE","NONE",NA,NA,"00000228",NA,NA,NA,NA
"1127","BFISH_2017_F","SE1707","20171027_192557",19523,15,"NONE","NONE","NONE",NA,NA,"00000229",NA,NA,NA,NA
"1128","BFISH_2017_F","SE1707","20171027_193945",10670,7.7486,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000230",NA,NA,NA,NA
"1129","BFISH_2017_F","SE1707","20171027_193945",10798,7.9264,"CAFE","Carangoides ferdau","Blue trevally",NA,"non-target","00000231",NA,NA,NA,NA
"1130","BFISH_2017_F","SE1707","20171027_204648",15765,15,"NONE","NONE","NONE",NA,NA,"00000232",NA,NA,NA,NA
"1131","BFISH_2017_F","SE1707","20171027_205508",9346,6.9917,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000233",NA,NA,NA,NA
"1132","BFISH_2017_F","SE1707","20171027_205508",12211,10.9708,"LUSP","Lutjanid sp.","Snapper sp.",NA,"non-target","00000234",NA,NA,NA,NA
"1133","BFISH_2017_F","SE1707","20171027_210133",15012,15,"NONE","NONE","NONE",NA,NA,"00000235",NA,NA,NA,NA
"1134","BFISH_2017_F","SE1707","20171027_210742",5653,7.8514,"PRFI","Pristipomoides filamentosus","Opakapaka",11,"MaxN","00000236",NA,NA,NA,NA
"1135","BFISH_2017_F","SE1707","20171027_210742",15398,14.9611,"ETCA","Etelis carbunculus","Ehu",1,"MaxN","00000237",NA,NA,NA,NA
"1136","BFISH_2017_F","SE1707","20171027_210742",14837,14.1819,"PRSI","Pristipomoides sieboldii","Kalekale",32,"MaxN","00000238",NA,NA,NA,NA
"1137","BFISH_2017_F","SE1707","20171027_221628",15608,15,"NONE","NONE","NONE",NA,NA,"00000239",NA,NA,NA,NA
