name,date,data_year,error_structure,species,data_treatment,q_config,ab_config,lehi_filter,knot_dist,fine_scale,all_lengths,gears_used,model_name_short,category,time,estimate,cv,l95,u95,estimate_sc,l95_sc,u95_sc,model_number
2022_pldg_mv_05_gearSP12.depth31_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.depth31,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,50 2022.05.gearSP12.depth31.d3h3c3s3iG,Lehi (APRU),2021,1.84003238365874e-05,2.71693188963776,9.96177371000614e-07,0.000339871118484858,1.73570102362513,0.0939693289049549,32.0600144591911,50
2022_pldg_mv_05_gearSP12.depth31_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.depth31,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,50 2022.05.gearSP12.depth31.d3h3c3s3iG,Total,2022,6.55848597693989e-05,2.93118290969689,3.24163873096904e-06,0.00132691338793509,0.743618129185949,0.0367545396467347,15.0448877164249,50
2022_pldg_mv_05_gearSP12.depth31_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.depth31,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,50 2022.05.gearSP12.depth31.d3h3c3s3iG,'Opakapaka (PRFI),2022,3.92259657095667e-05,3.02029132797944,1.87103827822413e-06,0.000822364995818532,0.678783746492266,0.03237728757851,14.2305736200055,50
2022_pldg_mv_05_gearSP12.depth31_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.depth31,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,50 2022.05.gearSP12.depth31.d3h3c3s3iG,Ehu (ETCA),2022,3.81501319286256e-06,3.19688355149059,1.70188401723003e-07,8.55189044280696e-05,0.88157296179359,0.0393271230753697,19.7617020059181,50
2022_pldg_mv_05_gearSP12.depth31_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.depth31,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,50 2022.05.gearSP12.depth31.d3h3c3s3iG,Onaga (ETCO),2022,1.19549505006482e-06,3.38928196207951,4.98216941219653e-08,2.86864676104899e-05,0.707432452861331,0.0294819148573621,16.9751753840517,50
2022_pldg_mv_05_gearSP12.depth31_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.depth31,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,50 2022.05.gearSP12.depth31.d3h3c3s3iG,Kalekale (PRSI),2022,7.33597743313245e-06,2.80037682831345,3.82949321904958e-07,0.000140531819280215,0.75792511230642,0.0395648583243457,14.5192097278715,50
2022_pldg_mv_05_gearSP12.depth31_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.depth31,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,50 2022.05.gearSP12.depth31.d3h3c3s3iG,Gindai (PRZO),2022,3.44922357991813e-07,3.16799029777792,1.55517436011168e-08,7.65003822684479e-06,0.873618868231724,0.0393894345467744,19.3760061730304,50
2022_pldg_mv_05_gearSP12.depth31_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.depth31,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,50 2022.05.gearSP12.depth31.d3h3c3s3iG,Hapu'upu'u (HYQU),2022,1.14393117890777e-06,1.79059163543472,1.04072841481048e-07,1.25736793908488e-05,0.307838942467675,0.0280066441511992,3.38365474949482,50
2022_pldg_mv_05_gearSP12.depth31_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.depth31,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,50 2022.05.gearSP12.depth31.d3h3c3s3iG,Lehi (APRU),2022,1.25235548468728e-05,2.74276121631856,6.70315073915529e-07,0.000233978664818742,1.18134589152829,0.06323076540822,22.0711880746797,50
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Total,2016,8.20531934499109,0.243258229327982,5.079646338577,13.254321475488,1.53636584376139,0.951114125465615,2.4817421407984,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,'Opakapaka (PRFI),2016,6.03878802859155,0.27001858804455,3.55245543676491,10.2652831269489,1.73939562449126,1.02323933439178,2.9567834589722,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Ehu (ETCA),2016,0.285538371983225,0.267279871246694,0.168850069203551,0.482867210297333,0.914321188172823,0.540674077620378,1.54618700941074,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Onaga (ETCO),2016,0.10959928731096,0.769998251184383,0.0279998651192101,0.429002201543795,0.913410538984025,0.233353450715916,3.57534379786303,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Kalekale (PRSI),2016,0.395014017832974,0.338178214327997,0.20454534374155,0.762843443073952,0.663399887801693,0.34352036120875,1.28114505232445,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Gindai (PRZO),2016,0.0171204541839718,0.45924533395463,0.00713747370305037,0.0410663441520227,0.620748082316159,0.258788293005593,1.48897068419885,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Hapu'upu'u (HYQU),2016,0.393382364970985,0.372107193261239,0.191437332101893,0.808356883012764,1.58084413546847,0.769308974451177,3.24845837451447,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Lehi (APRU),2016,0.965876820117427,0.587615432408622,0.324990575997547,2.8706002590278,1.71008527051694,0.575395936101516,5.08239883001721,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Total,2017,7.11762918687514,0.21514987726068,4.65123803303323,10.8918625282266,1.33270649337365,0.870898857765773,2.03939479497857,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,'Opakapaka (PRFI),2017,4.90353176452342,0.255594218421637,2.96486948935988,8.10984222137935,1.41239958339045,0.853992720486833,2.33593628529329,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Ehu (ETCA),2017,0.286032922130848,0.275391226650605,0.166560578368661,0.491201659744631,0.915904785065406,0.533342908902392,1.57287471400362,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Onaga (ETCO),2017,0.196956950104279,0.744029208609535,0.0522212180296277,0.74284058583947,1.64145733394207,0.435216433219221,6.19090175254259,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Kalekale (PRSI),2017,1.14140325998688,0.290814839452347,0.645579542481841,2.01803390005239,1.9169111991665,1.08420809570007,3.38915431462194,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Gindai (PRZO),2017,0.0131174561172089,0.522381024398903,0.00491126424627856,0.0350353078878381,0.475608628259813,0.178071085607034,1.27029925439083,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Hapu'upu'u (HYQU),2017,0.197460951641053,0.342127476361944,0.101507390507165,0.384118114239555,0.793515457686585,0.40791702241608,1.543614870147,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Lehi (APRU),2017,0.379125882371456,0.682702741975828,0.110033430737127,1.3062978562154,0.671242516241712,0.194814230188411,2.31280084198545,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Total,2018,4.0393632948892,0.211889796433231,2.65634688917895,6.14244167227022,0.756331293869703,0.497374990311335,1.15011216331675,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,'Opakapaka (PRFI),2018,2.30394977335802,0.276973297659602,1.33760719804163,3.96841805720552,0.66362325285348,0.385280638523137,1.1430520449093,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Ehu (ETCA),2018,0.23732982552625,0.291432421575302,0.134078217487246,0.420093935763117,0.759952809693676,0.429331281360093,1.34518097803575,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Onaga (ETCO),2018,0.15622687994265,0.807495973733502,0.0378733026394278,0.64443384430928,1.30200918375806,0.315639586951268,5.37077091933993,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Kalekale (PRSI),2018,0.654831359083681,0.344690040444598,0.335041105150982,1.27985522446908,1.09974590909032,0.562679351951755,2.14943210616442,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Gindai (PRZO),2018,0.0209847240518548,0.535620807389519,0.00768559861400718,0.0572965966151199,0.760857572652356,0.278662034887085,2.07744211046549,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Hapu'upu'u (HYQU),2018,0.433339262748674,0.35316131848405,0.218295226039667,0.860224568564049,1.74141469772037,0.877239954340672,3.45689356079975,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Lehi (APRU),2018,0.232701470178073,0.678691679799177,0.0679464575362662,0.796950660660035,0.411998039802612,0.120299228427956,1.41100144214848,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Total,2019,4.78600304255238,0.205689779528566,3.18537586712313,7.19093321442407,0.896132288526246,0.596430495392877,1.34643195601577,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,'Opakapaka (PRFI),2019,3.35484425977711,0.256575894917222,2.02467760175548,5.55889984538817,0.966319963323328,0.583182477150192,1.60116997355652,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Ehu (ETCA),2019,0.451598969133063,0.25901445420232,0.271280117177136,0.751775069416085,1.44606310937299,0.8686648920154,2.40725570413914,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Onaga (ETCO),2019,0.110481815453618,0.797191867051548,0.027168468906819,0.449279331411407,0.920765609680486,0.226424518228292,3.74433526282465,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Kalekale (PRSI),2019,0.497576488859412,0.340762207200792,0.256429680856933,0.965498071199455,0.83564676689947,0.430656669965176,1.62149008184641,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Gindai (PRZO),2019,0.033124516894344,0.420373126439978,0.0147831626455985,0.0742218458788565,1.20101839115129,0.536003295485836,2.69111251373223,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Hapu'upu'u (HYQU),2019,0.17372369638598,0.410824585226706,0.0788570182055016,0.38271701584454,0.698125058666364,0.316894365053432,1.53798442410214,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Lehi (APRU),2019,0.164653296048856,0.614384599468765,0.0530924114951762,0.5106324451323,0.291518722108873,0.0940001343681559,0.904074934692642,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Total,2020,4.32786345041923,0.273264959703468,2.53034053317662,7.4023246278082,0.810350128023521,0.473781531809687,1.3860129319087,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,'Opakapaka (PRFI),2020,2.25578173861398,0.335070396622635,1.17480388852946,4.33140484292557,0.649749066762257,0.338387228309464,1.24760574406885,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Ehu (ETCA),2020,0.392966812948201,0.272288664626978,0.230178600019079,0.670883027639697,1.25831733518602,0.737053901371145,2.14823164640214,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Onaga (ETCO),2020,0.106016088594127,0.768928213087138,0.0271255589760234,0.414347628770797,0.883547831374046,0.22606690291913,3.45321124076727,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Kalekale (PRSI),2020,0.52351129811497,0.361726076817996,0.259622588595039,1.05562493902065,0.879202561817032,0.436018947098634,1.77285218876227,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Gindai (PRZO),2020,0.0501933394272206,0.430760214180293,0.0219935862715511,0.114550273509282,1.8198944291829,0.797436584019005,4.15332805108926,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Hapu'upu'u (HYQU),2020,0.302690108498906,0.385223340502086,0.143847690297224,0.636932727899682,1.21638874920106,0.578065510445097,2.55957423933432,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Lehi (APRU),2020,0.696704064221832,0.747324956219699,0.183848856513041,2.64019348452563,1.2335148057391,0.325504469075167,4.67446354976524,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Total,2021,4.38157929939105,0.23069614333147,2.7787049553022,6.90905924366635,0.820407895693383,0.520285342193643,1.29365381019237,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,'Opakapaka (PRFI),2021,2.67341071170874,0.250927265847334,1.6309159337235,4.38227666165579,0.77004174884059,0.469764466909658,1.26225872054199,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Ehu (ETCA),2021,0.262349350120202,0.271969607822827,0.153762970925891,0.447618702305542,0.840067721379189,0.492363745361005,1.43331791414859,51
2022_pldg_mv_05_gearSP12.REpltSP1_depth3.hardness3.complexity3.slope3.islandG_TRUE_7.5_TRUE_TRUE_pit_noxval,2023-06-06T10:00:00Z,2022,pldg,mv,05,gearSP12.REpltSP1,depth3.hardness3.complexity3.slope3.islandG,TRUE,7.5,TRUE,FALSE,both,51 2022.05.gearSP12.REpltSP1.d3h3c3s3iG,Onaga (ETCO),2021,0.0765429861249178,0.753280575084515,0.0200263557510158,0.292555909710242,0.637916285107234,0.166901490413177,2.4381878543901,51
